[2026-02-26T10:10:20.949046] 数据桥接服务启动
扫描目录: /root/.openclaw/agents/main/sessions/
输出目录: /root/.openclaw/workspace/agent-dashboard-public/data/
[2026-02-26T10:29:36.421910] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:39.423099] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:42.424269] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:45.425372] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:48.426546] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:51.427675] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:54.428825] 更新完成: 22 sessions, 0 active
[2026-02-26T10:29:57.429973] 更新完成: 22 sessions, 0 active
[2026-02-26T10:30:00.431201] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:03.432461] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:06.433678] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:09.434869] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:12.436060] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:15.437228] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:18.438441] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:21.439625] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:24.440831] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:27.442012] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:30.443687] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:33.444865] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:36.446055] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:39.447224] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:42.448433] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:45.449757] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:48.450924] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:51.452189] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:54.453376] 更新完成: 23 sessions, 0 active
[2026-02-26T10:30:57.454573] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:00.455788] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:03.456985] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:06.458643] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:09.459863] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:12.461044] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:15.462231] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:18.463423] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:21.464702] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:24.466002] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:27.467239] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:30.468477] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:33.469652] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:36.471228] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:39.472419] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:42.473962] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:45.475117] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:48.476293] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:51.477500] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:54.478685] 更新完成: 23 sessions, 0 active
[2026-02-26T10:31:57.479990] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:00.481553] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:03.483298] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:06.484579] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:09.485772] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:12.486978] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:15.488185] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:18.489383] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:21.490576] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:24.491750] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:27.493447] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:30.494618] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:33.495790] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:36.497372] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:39.498553] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:42.500152] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:45.501311] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:48.502490] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:51.503645] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:54.507980] 更新完成: 23 sessions, 0 active
[2026-02-26T10:32:57.509185] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:00.510734] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:03.511918] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:06.513939] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:09.515238] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:12.516428] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:15.517657] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:18.518885] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:21.520081] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:24.521827] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:27.523047] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:30.524224] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:33.525401] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:36.526589] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:39.527782] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:42.529406] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:45.530555] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:48.531730] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:51.532914] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:54.534105] 更新完成: 23 sessions, 0 active
[2026-02-26T10:33:57.535308] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:00.536493] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:03.537678] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:06.538850] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:09.539992] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:12.541154] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:15.542340] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:18.543524] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:21.544861] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:24.546212] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:27.547516] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:30.548696] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:33.549838] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:36.551002] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:39.552165] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:42.553369] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:45.554497] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:48.555650] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:51.556752] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:54.557909] 更新完成: 23 sessions, 0 active
[2026-02-26T10:34:57.559138] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:00.560370] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:03.561515] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:06.562657] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:09.563817] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:12.565609] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:15.566892] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:18.568083] 更新完成: 23 sessions, 0 active
[2026-02-26T10:35:21.569203] 更新完成: 23 sessions, 0 active
